0.0799	769	80300	1070	1080	76500	3840	1240	1300	0	4.6e+05	2.0235
0.08	769	80300	1070	1080	76500	3840	1240	1300	0	4.6e+05	2.0232
0.0801	769	80300	1070	1080	76500	3840	1240	1300	0	4.6e+05	2.023
0.0802	770	80300	1070	1080	76500	3850	1240	1300	0	4.6e+05	2.0228
0.0803	770	80400	1070	1080	76500	3850	1240	1300	0	4.6e+05	2.0226
0.0804	770	80400	1070	1080	76500	3850	1240	1300	0	4.6e+05	2.0224
0.0805	770	80400	1070	1080	76500	3850	1240	1300	0	4.6e+05	2.0222
0.0806	770	80400	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.022
0.0807	770	80400	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.0218
0.0808	770	80400	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.0216
0.0809	770	80500	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.0214
0.081	770	80500	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.0212
0.0811	771	80500	1070	1080	76600	3850	1240	1300	0	4.6e+05	2.021
0.0812	771	80500	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0208
0.0813	771	80500	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0205
0.0814	771	80500	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0203
0.0815	771	80500	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0201
0.0816	771	80600	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0199
0.0817	771	80600	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0197
0.0818	771	80600	1070	1080	76700	3850	1240	1300	0	4.6e+05	2.0195
0.0819	771	80600	1070	1080	76800	3850	1240	1300	0	4.6e+05	2.0192
0.082	772	80600	1080	1080	76800	3850	1240	1300	0	4.6e+05	2.019
0.0821	772	80600	1080	1080	76800	3850	1240	1300	0	4.6e+05	2.0188
0.0822	772	80700	1080	1080	76800	3850	1240	1300	0	4.6e+05	2.0186
0.0823	772	80700	1080	1080	76800	3850	1240	1300	0	4.6e+05	2.0184
0.0824	772	80700	1080	1080	76800	3850	1240	1300	0	4.6e+05	2.0182
0.0825	772	80700	1080	1080	76900	3850	1240	1300	0	4.6e+05	2.018
0.0826	772	80700	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.0178
0.0827	772	80700	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.0176
0.0828	772	80800	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.0174
0.0829	773	80800	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.0172
0.083	773	80800	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.017
0.0831	773	80800	1080	1080	76900	3850	1250	1300	0	4.6e+05	2.0168
0.0832	773	80800	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0165
0.0833	773	80800	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0163
0.0834	773	80800	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0161
0.0835	773	80900	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0159
0.0836	773	80900	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0157
0.0837	773	80900	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0155
0.0838	774	80900	1080	1080	77000	3850	1250	1300	0	4.6e+05	2.0153
0.0839	774	80900	1080	1080	77100	3860	1250	1300	0	4.6e+05	2.0151
0.084	774	80900	1080	1080	77100	3860	1250	1300	0	4.6e+05	2.0149
0.0841	774	81000	1080	1080	77100	3860	1250	1300	0	4.6e+05	2.0147
0.0842	774	81000	1080	1080	77100	3860	1250	1300	0	4.6e+05	2.0145
0.0843	774	81000	1080	1080	77100	3860	1250	1300	0	4.61e+05	2.0143
0.0844	774	81000	1080	1080	77100	3860	1250	1300	0	4.61e+05	2.0141
0.0845	774	81000	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0138
0.0846	774	81000	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0136
0.0847	775	81000	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0134
0.0848	775	81100	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0132
0.0849	775	81100	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.013
0.085	775	81100	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0128
0.0851	775	81100	1080	1080	77200	3860	1250	1300	0	4.61e+05	2.0126
0.0852	775	81100	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.0124
0.0853	775	81100	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.0122
0.0854	775	81200	1080	1080	77300	3860	1250	1300	0	4.61e+05	2.012
